osgb4000000074561770,http://data.ordnancesurvey.co.uk/id/4000000074561770,Sandhaven,,,,populatedPlace,Village,396127,867260,5000,250000,395898,866976,396723,867588,AB43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB43,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2638587
osgb4000000074561962,http://data.ordnancesurvey.co.uk/id/4000000074561962,Crovie,,,,populatedPlace,Village,380800,865417,4000,250000,380633,865327,381133,865905,AB45,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB45,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2651854
osgb4000000074561956,http://data.ordnancesurvey.co.uk/id/4000000074561956,Tyrie,,,,populatedPlace,Hamlet,392089,862924,5000,25000,392025,862433,392525,863097,AB43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB43,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074561958,http://data.ordnancesurvey.co.uk/id/4000000074561958,Peathill,,,,populatedPlace,Hamlet,393394,866026,5000,25000,393221,865818,394030,866318,AB43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB43,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074335954,http://data.ordnancesurvey.co.uk/id/4000000074335954,Boyndlie,,,,populatedPlace,Other Settlement,390866,862455,15000,25000,390752,861882,391716,863082,AB43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB43,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074561768,http://data.ordnancesurvey.co.uk/id/4000000074561768,Pitblae,,,,populatedPlace,Suburban Area,398359,865398,7000,25000,397721,864823,398802,865607,AB43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB43,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074561961,http://data.ordnancesurvey.co.uk/id/4000000074561961,Gardenstown,,,,populatedPlace,Village,380210,864593,7000,250000,379544,864051,380685,864931,AB45,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB45,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2648880
osgb4000000074561371,http://data.ordnancesurvey.co.uk/id/4000000074561371,Memsie,,,,populatedPlace,Village,397674,862128,11000,250000,396626,861752,398269,862828,AB43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB43,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Memsie,
osgb4000000074814927,http://data.ordnancesurvey.co.uk/id/4000000074814927,Blackhills,,,,populatedPlace,Other Settlement,392639,860598,15000,25000,392020,859259,393077,861873,AB43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB43,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074545424,http://data.ordnancesurvey.co.uk/id/4000000074545424,Rathen,,,,populatedPlace,Village,399987,860862,6000,250000,399793,860475,400778,861289,AB43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB43,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2639623
