osgb4000000074559327,http://data.ordnancesurvey.co.uk/id/4000000074559327,Little Stainton,,,,populatedPlace,Hamlet,434897,519969,5000,25000,434532,519890,435032,520438,TS21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TS21,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557447,http://data.ordnancesurvey.co.uk/id/4000000074557447,Low Worsall,,,,populatedPlace,Village,439334,509662,4000,250000,439078,509569,439626,510253,TS15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TS15,,,,Hambleton,http://data.ordnancesurvey.co.uk/id/7000000000021482,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Low_Worsall,
osgb4000000074557814,http://data.ordnancesurvey.co.uk/id/4000000074557814,Low Entercommon,,,,populatedPlace,Other Settlement,433620,505967,15000,25000,433372,505715,433872,506215,DL6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL6,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558188,http://data.ordnancesurvey.co.uk/id/4000000074558188,Sockburn,,,,populatedPlace,Other Settlement,434880,507256,15000,25000,434584,506997,435084,507497,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Sockburn,
osgb4000000074332722,http://data.ordnancesurvey.co.uk/id/4000000074332722,Whessoe,,,,populatedPlace,Hamlet,428206,518367,5000,25000,427052,517923,428440,518687,DL3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL3,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074332721,http://data.ordnancesurvey.co.uk/id/4000000074332721,Beaumont Hill,,,,populatedPlace,Village,429422,518659,5000,250000,429175,518097,429675,518898,DL1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL1,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074557813,http://data.ordnancesurvey.co.uk/id/4000000074557813,High Entercommon,,,,populatedPlace,Other Settlement,433899,505634,15000,25000,433605,505495,434105,505995,DL6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL6,,,,Hambleton,http://data.ordnancesurvey.co.uk/id/7000000000021482,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074554849,http://data.ordnancesurvey.co.uk/id/4000000074554849,Moulton,,,,populatedPlace,Village,423683,503745,6000,250000,423302,503435,424257,504011,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Moulton,_North_Yorkshire",http://sws.geonames.org/2642122
osgb4000000074555570,http://data.ordnancesurvey.co.uk/id/4000000074555570,Great Burdon,,,,populatedPlace,Suburban Area,431727,516591,3000,25000,431526,516327,432026,516827,DL1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL1,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Great_Burdon,
osgb4000000074554850,http://data.ordnancesurvey.co.uk/id/4000000074554850,Middleton Tyas,,,,populatedPlace,Village,422629,505726,10000,250000,421784,505320,423372,506099,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Middleton_Tyas,http://sws.geonames.org/2642579
osgb4000000074556709,http://data.ordnancesurvey.co.uk/id/4000000074556709,Appleton Wiske,,,,populatedPlace,Village,439043,504818,5000,250000,438666,504432,439495,505201,DL6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL6,,,,Hambleton,http://data.ordnancesurvey.co.uk/id/7000000000021482,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Appleton_Wiske,
osgb4000000074556715,http://data.ordnancesurvey.co.uk/id/4000000074556715,Manfield,,,,populatedPlace,Village,422061,513452,4000,250000,421744,513057,422422,513635,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Manfield,http://sws.geonames.org/2643120
osgb4000000074558198,http://data.ordnancesurvey.co.uk/id/4000000074558198,Harrowgate Hill,,,,populatedPlace,Suburban Area,429305,517245,8000,25000,428708,516812,429914,517791,DL3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL3,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2647422
osgb4000000074558197,http://data.ordnancesurvey.co.uk/id/4000000074558197,Rise Carr,,,,populatedPlace,Suburban Area,428671,516322,4000,25000,428504,516080,429068,516609,DL3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL3,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Rise_Carr,
osgb4000000074555574,http://data.ordnancesurvey.co.uk/id/4000000074555574,Newton Morrell,,,,populatedPlace,Hamlet,423801,509341,5000,25000,423558,509132,424111,509632,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Newton_Morrell,http://sws.geonames.org/2641541
osgb4000000074559687,http://data.ordnancesurvey.co.uk/id/4000000074559687,Longnewton,,,,populatedPlace,Village,438065,516282,7000,250000,437590,515833,438650,516738,TS21,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TS21,,,,,,,Stockton-on-Tees,http://data.ordnancesurvey.co.uk/id/7000000000025587,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Longnewton,http://sws.geonames.org/2643655
osgb4000000074557087,http://data.ordnancesurvey.co.uk/id/4000000074557087,Cliffe,,,,populatedPlace,Hamlet,421246,515471,5000,25000,420261,515129,421417,515629,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Cliffe,_Richmondshire",
osgb4000000074555572,http://data.ordnancesurvey.co.uk/id/4000000074555572,Barton,,,,populatedPlace,Village,422953,508789,6000,250000,422558,508505,423518,509176,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Barton,_North_Yorkshire",http://sws.geonames.org/2656216
osgb4000000074308555,http://data.ordnancesurvey.co.uk/id/4000000074308555,Mowden,,,,populatedPlace,Suburban Area,426445,514996,9000,25000,425692,514392,427004,515600,DL3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL3,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Mowden,_County_Durham",
osgb4000000074555969,http://data.ordnancesurvey.co.uk/id/4000000074555969,Skerne Park,,,,populatedPlace,Suburban Area,428789,513235,6000,25000,428493,512524,429343,513267,DL1,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL1,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Skerne_Park,
osgb4000000074332723,http://data.ordnancesurvey.co.uk/id/4000000074332723,Summerhouse,,,,populatedPlace,Village,420185,519070,4000,250000,419864,518898,420432,519398,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Summerhouse,_County_Durham",http://sws.geonames.org/7521855
osgb4000000074554847,http://data.ordnancesurvey.co.uk/id/4000000074554847,Uckerby,,,,populatedPlace,Hamlet,424586,502291,5000,25000,424262,502173,424926,502701,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Uckerby,
osgb4000000074309307,http://data.ordnancesurvey.co.uk/id/4000000074309307,Oak Tree,,,,populatedPlace,Suburban Area,435816,513440,6000,25000,435448,513201,436373,513701,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074558569,http://data.ordnancesurvey.co.uk/id/4000000074558569,Harrowgate Village,,,,populatedPlace,Suburban Area,429164,517860,4000,25000,428964,517505,429464,518149,DL3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL3,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Harrowgate_Village,
osgb4000000074558570,http://data.ordnancesurvey.co.uk/id/4000000074558570,Faverdale,,,,populatedPlace,Suburban Area,427150,517292,7000,25000,426801,516332,427752,517355,DL3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL3,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Faverdale,
osgb4000000074558189,http://data.ordnancesurvey.co.uk/id/4000000074558189,Girsby,,,,populatedPlace,Other Settlement,435590,508424,15000,25000,435284,508318,435784,508851,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,Hambleton,http://data.ordnancesurvey.co.uk/id/7000000000021482,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Girsby,
osgb4000000074557815,http://data.ordnancesurvey.co.uk/id/4000000074557815,East Cowton,,,,populatedPlace,Village,431025,503162,9000,250000,430296,502934,431648,503472,DL7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL7,,,,Hambleton,http://data.ordnancesurvey.co.uk/id/7000000000021482,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/East_Cowton,http://sws.geonames.org/2650476
osgb4000000074558192,http://data.ordnancesurvey.co.uk/id/4000000074558192,Neasham,,,,populatedPlace,Village,432643,510230,7000,250000,432149,509970,433206,510711,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Neasham,
osgb4000000074556717,http://data.ordnancesurvey.co.uk/id/4000000074556717,High Coniscliffe,,,,populatedPlace,Village,422693,515290,4000,250000,422272,515103,422885,515626,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/High_Coniscliffe,http://sws.geonames.org/2646970
osgb4000000074547547,http://data.ordnancesurvey.co.uk/id/4000000074547547,Scorton,,,,populatedPlace,Village,425016,500184,8000,250000,424589,499685,425479,500967,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Scorton,_North_Yorkshire",http://sws.geonames.org/2638366
osgb4000000074557448,http://data.ordnancesurvey.co.uk/id/4000000074557448,High Worsall,,,,populatedPlace,Hamlet,438811,509406,5000,25000,438481,509146,438981,509646,TS15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TS15,,,,Hambleton,http://data.ordnancesurvey.co.uk/id/7000000000021482,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/High_Worsall,
osgb4000000074557812,http://data.ordnancesurvey.co.uk/id/4000000074557812,Hornby,,,,populatedPlace,Village,436484,505666,3000,250000,436182,505391,436700,505891,DL6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL6,,,,Hambleton,http://data.ordnancesurvey.co.uk/id/7000000000021482,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Hornby,_Hambleton",
osgb4000000074554848,http://data.ordnancesurvey.co.uk/id/4000000074554848,Skeeby,,,,populatedPlace,Village,420110,502564,6000,250000,419528,502375,420407,502875,DL10,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL10,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Skeeby,
osgb4000000074558190,http://data.ordnancesurvey.co.uk/id/4000000074558190,Eryholme,,,,populatedPlace,Hamlet,432102,508851,5000,25000,431663,508618,432311,509118,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,Richmondshire,http://data.ordnancesurvey.co.uk/id/7000000000021986,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,North Yorkshire,http://data.ordnancesurvey.co.uk/id/7000000000022028,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Yorkshire and the Humber,http://data.ordnancesurvey.co.uk/id/7000000000041430,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Eryholme,http://sws.geonames.org/2649917
osgb4000000074556341,http://data.ordnancesurvey.co.uk/id/4000000074556341,Blackwell,,,,populatedPlace,Suburban Area,427578,513095,8000,25000,427193,512459,427930,513722,DL3,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL3,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Blackwell,_County_Durham",
osgb4000000074557460,http://data.ordnancesurvey.co.uk/id/4000000074557460,Walworth,,,,populatedPlace,Hamlet,423044,518972,5000,25000,422799,518531,423610,519119,DL2,http://data.ordnancesurvey.co.uk/id/postcodedistrict/DL2,,,,,,,Darlington,http://data.ordnancesurvey.co.uk/id/7000000000038404,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,North East,http://data.ordnancesurvey.co.uk/id/7000000000041422,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Walworth,_County_Durham",http://sws.geonames.org/2634822
