osgb4000000074566228,http://data.ordnancesurvey.co.uk/id/4000000074566228,Clatter,,,,populatedPlace,Village,299889,294778,5000,250000,299540,294542,300208,295263,SY17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY17,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Clatter,
osgb4000000074566231,http://data.ordnancesurvey.co.uk/id/4000000074566231,Dylife,,,,populatedPlace,Hamlet,286043,294028,5000,25000,285897,293991,286653,294573,SY19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY19,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Dylife,http://sws.geonames.org/2650590
osgb4000000074566229,http://data.ordnancesurvey.co.uk/id/4000000074566229,Carno,,,,populatedPlace,Village,296425,296471,11000,250000,295358,296034,296767,297762,SY17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY17,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Carno,http://sws.geonames.org/2653707
osgb4000000074565589,http://data.ordnancesurvey.co.uk/id/4000000074565589,Tan Hinon,,,,populatedPlace,Hamlet,289106,285285,5000,25000,288765,285046,289265,285546,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566573,http://data.ordnancesurvey.co.uk/id/4000000074566573,Aberhosan,,,,populatedPlace,Village,281172,297397,4000,250000,280910,297138,281470,297638,SY20,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY20,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Aberhosan,http://sws.geonames.org/6930930
osgb4000000074565903,http://data.ordnancesurvey.co.uk/id/4000000074565903,Llanifyny,,,,populatedPlace,Other Settlement,286459,281680,15000,25000,286306,281400,286903,281900,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074556549,http://data.ordnancesurvey.co.uk/id/4000000074556549,Y Fan,,,,populatedPlace,Village,294985,287667,4000,250000,294638,287327,295138,287870,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,"http://dbpedia.org/resource/Van,_Llanidloes",http://sws.geonames.org/2635017
osgb4000000074311084,http://data.ordnancesurvey.co.uk/id/4000000074311084,Felindre,,,,populatedPlace,Suburban Area,294373,283900,3000,25000,294098,283707,294598,284207,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074543099,http://data.ordnancesurvey.co.uk/id/4000000074543099,Pant Mawr,,,,populatedPlace,Other Settlement,284244,282640,15000,25000,283884,282054,285445,282871,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074565587,http://data.ordnancesurvey.co.uk/id/4000000074565587,Cwmbelan,,,,populatedPlace,Hamlet,294276,281493,5000,25000,294247,281374,294994,281874,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074556548,http://data.ordnancesurvey.co.uk/id/4000000074556548,Glan-y-nant,,,,populatedPlace,Hamlet,293278,284705,5000,25000,292996,284359,293688,284922,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074542828,http://data.ordnancesurvey.co.uk/id/4000000074542828,Penffordd-Lâs,cym,Staylittle,eng,populatedPlace,Hamlet,288678,292192,5000,25000,288241,292009,288982,292564,SY19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY19,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Staylittle,http://sws.geonames.org/2636985
osgb4000000074565586,http://data.ordnancesurvey.co.uk/id/4000000074565586,Llangurig,,,,populatedPlace,Village,290929,280105,4000,250000,290602,279731,291281,280415,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Llangurig,http://sws.geonames.org/2644012
osgb4000000074566233,http://data.ordnancesurvey.co.uk/id/4000000074566233,Trefeglwys,,,,populatedPlace,Village,297323,290947,9000,250000,296471,290139,297572,291546,SY17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY17,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Trefeglwys,http://sws.geonames.org/2635539
osgb4000000074565585,http://data.ordnancesurvey.co.uk/id/4000000074565585,Tylwch,,,,populatedPlace,Hamlet,296961,280070,5000,25000,296667,279914,297167,280414,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Tylwch,
osgb4000000074542829,http://data.ordnancesurvey.co.uk/id/4000000074542829,Melinbyrhedyn,,,,populatedPlace,Hamlet,281620,298826,5000,25000,281394,298551,281894,299051,SY20,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY20,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074321533,http://data.ordnancesurvey.co.uk/id/4000000074321533,Glanhanog,,,,populatedPlace,Hamlet,294664,299130,5000,25000,294374,298861,294874,299361,SY17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY17,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566230,http://data.ordnancesurvey.co.uk/id/4000000074566230,Pennant,,,,populatedPlace,Hamlet,288134,297544,5000,25000,287781,296950,288281,297830,SY19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY19,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,"http://dbpedia.org/resource/Pennant,_Powys",http://sws.geonames.org/2640441
osgb4000000074565588,http://data.ordnancesurvey.co.uk/id/4000000074565588,Llanidloes,,,,populatedPlace,Town,295562,284449,17000,2000000,294098,283393,296308,285991,SY18,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY18,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Llanidloes,http://sws.geonames.org/2643990
osgb4000000074566227,http://data.ordnancesurvey.co.uk/id/4000000074566227,Llawr-y-glyn,,,,populatedPlace,Village,293184,291224,3000,250000,292952,291017,293485,291517,SY17,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY17,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SY175NS,http://data.ordnancesurvey.co.uk/id/postcodeunit/SY175NS,SY17 5NS,,,,other,Postcode,299843,294798,3500,18000,,,,,,,Clatter,http://data.ordnancesurvey.co.uk/id/4000000074566228,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074566232,http://data.ordnancesurvey.co.uk/id/4000000074566232,Pentre Cilcwm,,,,populatedPlace,Hamlet,287493,296768,5000,25000,287205,296515,287705,297015,SY19,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SY19,,,,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SY186DT,http://data.ordnancesurvey.co.uk/id/postcodeunit/SY186DT,SY18 6DT,,,,other,Postcode,295388,283958,3500,18000,,,,,,,Llanidloes,http://data.ordnancesurvey.co.uk/id/4000000074565588,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#town,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
SY175QH,http://data.ordnancesurvey.co.uk/id/postcodeunit/SY175QH,SY17 5QH,,,,other,Postcode,297300,290912,3500,18000,,,,,,,Trefeglwys,http://data.ordnancesurvey.co.uk/id/4000000074566233,http://www.ordnancesurvey.co.uk/xml/codelists/localtype.xml#village,,,,Powys - Powys,http://data.ordnancesurvey.co.uk/id/7000000000025491,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
