osgb4000000074576236,http://data.ordnancesurvey.co.uk/id/4000000074576236,Brea,,,,populatedPlace,Village,166440,40212,3000,250000,166228,39964,166728,40464,TR14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR14,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Brea,_Cornwall",
osgb4000000074574274,http://data.ordnancesurvey.co.uk/id/4000000074574274,Wheal Rose,,,,populatedPlace,Village,171791,44990,4000,250000,171452,44625,172123,45248,TR16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR16,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Wheal_Rose,
osgb4000000074815183,http://data.ordnancesurvey.co.uk/id/4000000074815183,Higher Reen,,,,populatedPlace,Hamlet,177290,54084,5000,25000,177011,53748,177511,54248,TR6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR6,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074575954,http://data.ordnancesurvey.co.uk/id/4000000074575954,Carn Brea Village,,,,populatedPlace,Village,168877,41378,3000,250000,168624,41086,169124,41585,TR15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR15,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574291,http://data.ordnancesurvey.co.uk/id/4000000074574291,Goonhavern,,,,populatedPlace,Village,178858,53583,7000,250000,178265,53207,179320,54013,TR4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR4,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Goonhavern,
osgb4000000074577946,http://data.ordnancesurvey.co.uk/id/4000000074577946,Twelveheads,,,,populatedPlace,Village,175973,42323,4000,250000,175821,42099,176422,42599,TR4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR4,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Twelveheads,
osgb4000000074576520,http://data.ordnancesurvey.co.uk/id/4000000074576520,Camborne,,,,populatedPlace,Town,164633,40081,20000,2000000,163268,38848,166410,41469,TR14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR14,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Camborne,http://sws.geonames.org/2653945
osgb4000000074574276,http://data.ordnancesurvey.co.uk/id/4000000074574276,Mawla,,,,populatedPlace,Hamlet,170224,45847,5000,25000,169990,45623,170490,46123,TR16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR16,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Mawla,_Cornwall",
osgb4000000074576799,http://data.ordnancesurvey.co.uk/id/4000000074576799,Illogan Highway,,,,populatedPlace,Village,167786,41616,6000,250000,167298,41461,168170,41996,TR15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR15,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074540991,http://data.ordnancesurvey.co.uk/id/4000000074540991,Gollawater,,,,populatedPlace,Other Settlement,175786,50818,15000,25000,175342,50156,176096,51057,TR4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR4,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074815170,http://data.ordnancesurvey.co.uk/id/4000000074815170,Lower Ninnis,,,,populatedPlace,Hamlet,172093,42226,5000,25000,171841,41984,172341,42484,TR16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR16,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074542938,http://data.ordnancesurvey.co.uk/id/4000000074542938,Tolcarne,,,,populatedPlace,Suburban Area,172769,42148,2000,25000,172407,41931,172907,42431,TR16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR16,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574296,http://data.ordnancesurvey.co.uk/id/4000000074574296,Goonvrea,,,,populatedPlace,Hamlet,170945,49721,5000,25000,170539,49461,171109,49961,TR5,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR5,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074300063,http://data.ordnancesurvey.co.uk/id/4000000074300063,Mount Ambrose,,,,populatedPlace,Suburban Area,171076,43223,4000,25000,170743,42985,171294,43555,TR15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR15,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074576800,http://data.ordnancesurvey.co.uk/id/4000000074576800,Pool,,,,populatedPlace,Village,166964,41488,16000,250000,166181,40506,168627,42215,TR15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR15,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,http://sws.geonames.org/2640103
osgb4000000074310608,http://data.ordnancesurvey.co.uk/id/4000000074310608,Banns Vale,,,,populatedPlace,Suburban Area,171224,48010,2000,25000,171098,47708,171598,48208,TR4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR4,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074580242,http://data.ordnancesurvey.co.uk/id/4000000074580242,The Residence,,,,populatedPlace,Other Settlement,166006,44755,15000,25000,165760,44434,166260,44933,TR16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR16,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074542297,http://data.ordnancesurvey.co.uk/id/4000000074542297,Trefula,,,,populatedPlace,Other Settlement,171891,42475,15000,25000,171690,42254,172190,42754,TR16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR16,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574290,http://data.ordnancesurvey.co.uk/id/4000000074574290,Cocks,,,,populatedPlace,Hamlet,176756,52561,5000,25000,176501,52411,177001,52911,TR6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR6,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574271,http://data.ordnancesurvey.co.uk/id/4000000074574271,Chacewater,,,,populatedPlace,Village,175058,44420,6000,250000,174522,43976,175469,44770,TR4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR4,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Chacewater,http://sws.geonames.org/2653417
osgb4000000074575666,http://data.ordnancesurvey.co.uk/id/4000000074575666,Todpool,,,,populatedPlace,Hamlet,174183,43095,5000,25000,173804,42931,174338,43431,TR16,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR16,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074577049,http://data.ordnancesurvey.co.uk/id/4000000074577049,West Tolgus,,,,populatedPlace,Suburban Area,168055,42895,3000,25000,167651,42555,168156,43057,TR15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR15,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/West_Tolgus,
osgb4000000074576796,http://data.ordnancesurvey.co.uk/id/4000000074576796,Treswithian,,,,populatedPlace,Suburban Area,163590,40445,5000,25000,163268,40026,164021,40725,TR14,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR14,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074577720,http://data.ordnancesurvey.co.uk/id/4000000074577720,Blackwater,,,,populatedPlace,Village,173469,46044,7000,250000,173031,45690,174044,46452,TR4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR4,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Blackwater,_Cornwall",
osgb4000000074577715,http://data.ordnancesurvey.co.uk/id/4000000074577715,Frogpool,,,,populatedPlace,Village,175988,40075,5000,250000,175561,39886,176294,40386,TR4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR4,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074574293,http://data.ordnancesurvey.co.uk/id/4000000074574293,Bolingey,,,,populatedPlace,Village,176414,53227,6000,250000,176098,52756,176770,53607,TR6,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR6,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Bolingey,
osgb4000000074575949,http://data.ordnancesurvey.co.uk/id/4000000074575949,Redruth,,,,populatedPlace,Town,170104,42112,26000,2000000,167899,40428,171910,43870,TR15,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR15,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Redruth,http://sws.geonames.org/2639524
osgb4000000074581478,http://data.ordnancesurvey.co.uk/id/4000000074581478,Saveock,,,,populatedPlace,Hamlet,176323,44971,5000,25000,176066,44737,176566,45237,TR4,http://data.ordnancesurvey.co.uk/id/postcodedistrict/TR4,,,,,,,Cornwall,http://data.ordnancesurvey.co.uk/id/7000000000043750,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,South West,http://data.ordnancesurvey.co.uk/id/7000000000041427,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
