osgb4000000074561231,http://data.ordnancesurvey.co.uk/id/4000000074561231,The Howe,,,,populatedPlace,Hamlet,345757,488449,5000,25000,345409,488020,346049,488667,LA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074561224,http://data.ordnancesurvey.co.uk/id/4000000074561224,Storth,,,,populatedPlace,Village,347497,480292,7000,250000,347161,479578,347912,480692,LA7,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA7,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074561233,http://data.ordnancesurvey.co.uk/id/4000000074561233,Underbarrow,,,,populatedPlace,Village,346541,491814,13000,250000,346189,490890,347363,492941,LA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Underbarrow,http://sws.geonames.org/2635177
osgb4000000074566958,http://data.ordnancesurvey.co.uk/id/4000000074566958,Endmoor,,,,populatedPlace,Village,354092,485076,7000,250000,353678,484531,354593,485680,LA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074563715,http://data.ordnancesurvey.co.uk/id/4000000074563715,Patton Bridge,,,,populatedPlace,Hamlet,355732,497382,5000,25000,355256,496986,355951,497486,LA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074561234,http://data.ordnancesurvey.co.uk/id/4000000074561234,Crosthwaite,,,,populatedPlace,Village,343755,491500,20000,250000,342423,490719,345458,492357,LA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Crosthwaite,http://sws.geonames.org/6693101
osgb4000000074567953,http://data.ordnancesurvey.co.uk/id/4000000074567953,Aikrigg,,,,populatedPlace,Suburban Area,352541,491776,2000,25000,352291,491527,352791,492027,LA9,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA9,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074561230,http://data.ordnancesurvey.co.uk/id/4000000074561230,Brigsteer,,,,populatedPlace,Village,348112,489542,5000,250000,347790,489093,348301,489880,LA8,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA8,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Brigsteer,http://sws.geonames.org/2654703
osgb4000000074330444,http://data.ordnancesurvey.co.uk/id/4000000074330444,Witherslack,,,,populatedPlace,Other Settlement,343539,485983,15000,25000,343301,485871,343801,486371,LA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA11,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074561625,http://data.ordnancesurvey.co.uk/id/4000000074561625,Witherslack,,,,populatedPlace,Village,343374,483877,6000,250000,342805,483440,343732,484389,LA11,http://data.ordnancesurvey.co.uk/id/postcodedistrict/LA11,,,,South Lakeland,http://data.ordnancesurvey.co.uk/id/7000000000012934,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Cumbria,http://data.ordnancesurvey.co.uk/id/7000000000013244,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,North West,http://data.ordnancesurvey.co.uk/id/7000000000041431,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Witherslack,
