osgb4000000074548336,http://data.ordnancesurvey.co.uk/id/4000000074548336,Brynheulog,,,,populatedPlace,Suburban Area,285415,194716,4000,25000,285085,194478,285641,194978,CF34,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF34,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074552032,http://data.ordnancesurvey.co.uk/id/4000000074552032,Pencoed,,,,populatedPlace,Town,296015,181607,17000,2000000,294558,180215,297032,182796,CF35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF35,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Pencoed,http://sws.geonames.org/2640484
osgb4000000074552033,http://data.ordnancesurvey.co.uk/id/4000000074552033,Rhondda,,,,populatedPlace,Town,297158,195361,24000,2000000,296481,192850,300176,196520,CF41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF41,,,,,,,Rhondda Cynon Taf - Rhondda Cynon Taf,http://data.ordnancesurvey.co.uk/id/7000000000025500,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074550192,http://data.ordnancesurvey.co.uk/id/4000000074550192,Llangeinor,,,,populatedPlace,Village,291612,187615,10000,250000,290780,186634,291753,188127,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2644036
osgb4000000074541347,http://data.ordnancesurvey.co.uk/id/4000000074541347,Bettws,,,,populatedPlace,Village,289943,186789,9000,250000,289670,186240,290395,187669,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,"http://dbpedia.org/resource/Bettws,_Bridgend",http://sws.geonames.org/2655800
osgb4000000074321341,http://data.ordnancesurvey.co.uk/id/4000000074321341,Blackmill,,,,populatedPlace,Village,293407,186773,8000,250000,293007,186278,294302,187289,CF35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF35,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074548699,http://data.ordnancesurvey.co.uk/id/4000000074548699,Ffordd-y-Gyfraith,,,,populatedPlace,Hamlet,286845,184278,5000,25000,286585,184030,287085,184638,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074551660,http://data.ordnancesurvey.co.uk/id/4000000074551660,Ynyswen,,,,populatedPlace,Suburban Area,294892,197340,7000,25000,294548,197068,295556,197931,CF42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF42,,,,,,,Rhondda Cynon Taf - Rhondda Cynon Taf,http://data.ordnancesurvey.co.uk/id/7000000000025500,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/8063565
osgb4000000074548698,http://data.ordnancesurvey.co.uk/id/4000000074548698,South Cornelly,,,,populatedPlace,Village,281996,180306,8000,250000,281650,179586,282285,180772,CF33,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF33,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2637449
osgb4000000074549825,http://data.ordnancesurvey.co.uk/id/4000000074549825,Blaen Clydach,,,,populatedPlace,Suburban Area,298187,193028,5000,25000,297829,192709,298656,193480,CF40,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF40,,,,,,,Rhondda Cynon Taf - Rhondda Cynon Taf,http://data.ordnancesurvey.co.uk/id/7000000000025500,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074552405,http://data.ordnancesurvey.co.uk/id/4000000074552405,Hendre,,,,populatedPlace,Hamlet,294016,181938,5000,25000,293713,181577,294213,182176,CF35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF35,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074550189,http://data.ordnancesurvey.co.uk/id/4000000074550189,Price Town,,,,populatedPlace,Village,293808,192176,5000,250000,293497,191475,294012,192304,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/3345279
osgb4000000074552781,http://data.ordnancesurvey.co.uk/id/4000000074552781,Derwen,,,,populatedPlace,Hamlet,291181,182385,5000,25000,290968,182139,291468,182639,CF35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF35,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074552412,http://data.ordnancesurvey.co.uk/id/4000000074552412,Abergwynfi,,,,populatedPlace,Village,289334,196164,4000,250000,288954,195926,289544,196426,SA13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA13,,,,,,,Castell-nedd Port Talbot - Neath Port Talbot,http://data.ordnancesurvey.co.uk/id/7000000000025498,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2657807
osgb4000000074548329,http://data.ordnancesurvey.co.uk/id/4000000074548329,Brynmenyn,,,,populatedPlace,Village,290640,184833,11000,250000,289731,184247,291499,185222,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2654436
osgb4000000074550929,http://data.ordnancesurvey.co.uk/id/4000000074550929,Shelf,,,,populatedPlace,Hamlet,293647,180207,5000,25000,293391,180013,293891,180541,CF35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF35,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074552785,http://data.ordnancesurvey.co.uk/id/4000000074552785,Tynewydd,,,,populatedPlace,Suburban Area,293189,198933,7000,25000,292863,198435,293692,199512,CF42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF42,,,,,,,Rhondda Cynon Taf - Rhondda Cynon Taf,http://data.ordnancesurvey.co.uk/id/7000000000025500,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Tynewydd,
osgb4000000074548700,http://data.ordnancesurvey.co.uk/id/4000000074548700,Pen-y-bryn,,,,populatedPlace,Hamlet,283615,184550,5000,25000,283391,184315,283952,184815,CF33,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF33,,,,,,,Castell-nedd Port Talbot - Neath Port Talbot,http://data.ordnancesurvey.co.uk/id/7000000000025498,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074542918,http://data.ordnancesurvey.co.uk/id/4000000074542918,Cwrt-y-defaid,,,,populatedPlace,Hamlet,280137,185402,5000,25000,279983,185162,280483,185662,SA13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA13,,,,,,,Castell-nedd Port Talbot - Neath Port Talbot,http://data.ordnancesurvey.co.uk/id/7000000000025498,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074552035,http://data.ordnancesurvey.co.uk/id/4000000074552035,Blaengarw,,,,populatedPlace,Village,290212,192966,12000,250000,289757,191933,290575,193762,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Blaengarw,http://sws.geonames.org/2655412
osgb4000000074542859,http://data.ordnancesurvey.co.uk/id/4000000074542859,Bryncoch,,,,populatedPlace,Suburban Area,290950,183727,6000,25000,290775,183334,291334,184191,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074552406,http://data.ordnancesurvey.co.uk/id/4000000074552406,Heol-y-Cyw,,,,populatedPlace,Village,294577,184415,7000,250000,294026,183809,295091,184910,CF35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF35,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Heol-y-Cyw,http://sws.geonames.org/3345286
osgb4000000074553152,http://data.ordnancesurvey.co.uk/id/4000000074553152,Court Colman,,,,populatedPlace,Hamlet,288269,181900,5000,25000,288166,181702,288666,182202,CF31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF31,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074553154,http://data.ordnancesurvey.co.uk/id/4000000074553154,Abergarw,,,,populatedPlace,Suburban Area,290937,185066,5000,25000,290657,184620,291499,185222,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074553156,http://data.ordnancesurvey.co.uk/id/4000000074553156,Cwmfelin,,,,populatedPlace,Suburban Area,286538,189627,4000,25000,286262,189334,286773,189885,CF34,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF34,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Cwmfelin,
osgb4000000074553155,http://data.ordnancesurvey.co.uk/id/4000000074553155,Maesteg,,,,populatedPlace,Town,285115,191283,36000,2000000,284215,189334,286904,194938,CF34,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF34,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Maesteg,http://sws.geonames.org/2643218
osgb4000000074551303,http://data.ordnancesurvey.co.uk/id/4000000074551303,Cwmparc,,,,populatedPlace,Suburban Area,295027,196004,10000,25000,294194,195589,295802,196557,CF42,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF42,,,,,,,Rhondda Cynon Taf - Rhondda Cynon Taf,http://data.ordnancesurvey.co.uk/id/7000000000025500,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Cwmparc,http://sws.geonames.org/3345324
osgb4000000074551302,http://data.ordnancesurvey.co.uk/id/4000000074551302,Ton Pentre,,,,populatedPlace,Suburban Area,297076,195259,7000,25000,296481,194743,297404,195800,CF41,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF41,,,,,,,Rhondda Cynon Taf - Rhondda Cynon Taf,http://data.ordnancesurvey.co.uk/id/7000000000025500,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Ton_Pentre,
osgb4000000074547617,http://data.ordnancesurvey.co.uk/id/4000000074547617,Cwm,,,,populatedPlace,Hamlet,280245,194184,5000,25000,279919,193830,280419,194330,SA12,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA12,,,,,,,Castell-nedd Port Talbot - Neath Port Talbot,http://data.ordnancesurvey.co.uk/id/7000000000025498,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074551658,http://data.ordnancesurvey.co.uk/id/4000000074551658,Maerdy,,,,populatedPlace,Village,297419,198342,12000,250000,297059,197331,298462,199112,CF43,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF43,,,,,,,Rhondda Cynon Taf - Rhondda Cynon Taf,http://data.ordnancesurvey.co.uk/id/7000000000025500,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Maerdy,http://sws.geonames.org/2643222
osgb4000000074550191,http://data.ordnancesurvey.co.uk/id/4000000074550191,Pant-yr-Awel,,,,populatedPlace,Village,292940,187755,4000,250000,292643,187387,293255,188031,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074552787,http://data.ordnancesurvey.co.uk/id/4000000074552787,Glyncorrwg,,,,populatedPlace,Village,287511,199170,7000,250000,287050,198387,287991,199494,SA13,http://data.ordnancesurvey.co.uk/id/postcodedistrict/SA13,,,,,,,Castell-nedd Port Talbot - Neath Port Talbot,http://data.ordnancesurvey.co.uk/id/7000000000025498,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,http://dbpedia.org/resource/Glyncorrwg,http://sws.geonames.org/2648390
osgb4000000074551657,http://data.ordnancesurvey.co.uk/id/4000000074551657,Brynnau Gwynion,,,,populatedPlace,Village,297815,182582,4000,250000,297384,182326,298047,182826,CF35,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF35,,,,,,,Rhondda Cynon Taf - Rhondda Cynon Taf,http://data.ordnancesurvey.co.uk/id/7000000000025500,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074321257,http://data.ordnancesurvey.co.uk/id/4000000074321257,Fountain,,,,populatedPlace,Hamlet,288248,183454,5000,25000,287980,183205,288480,183705,CF32,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF32,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,
osgb4000000074542917,http://data.ordnancesurvey.co.uk/id/4000000074542917,North Cornelly,,,,populatedPlace,Village,281696,181742,13000,250000,280853,181028,282780,182350,CF33,http://data.ordnancesurvey.co.uk/id/postcodedistrict/CF33,,,,,,,Pen-y-bont ar Ogwr - Bridgend,http://data.ordnancesurvey.co.uk/id/7000000000025495,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Wales,http://data.ordnancesurvey.co.uk/id/7000000000041424,Wales,http://data.ordnancesurvey.co.uk/id/country/wales,,,http://sws.geonames.org/2641388
