osgb4000000074807401,http://data.ordnancesurvey.co.uk/id/4000000074807401,Loch an Fhridhein,,,,hydrography,Inland Water,119428,839824,2000,500000,119163,839574,119663,840074,IV55,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV55,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074611148,http://data.ordnancesurvey.co.uk/id/4000000074611148,An Dubh Sgeir,,,,landform,Island,119070,837045,4000,800000,118821,836698,119321,837385,IV55,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV55,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074589197,http://data.ordnancesurvey.co.uk/id/4000000074589197,Am Bi-bogha Beag,,,,landform,Island,119534,838851,1000,800000,119225,838601,119725,839101,IV55,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV55,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074589196,http://data.ordnancesurvey.co.uk/id/4000000074589196,Am Bi-bogha Mòr,,,,landform,Island,118993,838105,1000,800000,118727,837855,119227,838355,IV55,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IV55,,,,,,,Highland,http://data.ordnancesurvey.co.uk/id/7000000000029638,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
