osgb4000000074579074,http://data.ordnancesurvey.co.uk/id/4000000074579074,Stanton Chare,,,,populatedPlace,Hamlet,595692,274230,5000,25000,595529,274051,596029,274551,IP31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP31,,,,St. Edmundsbury,http://data.ordnancesurvey.co.uk/id/7000000000015647,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Stanton_Chare,
osgb4000000074578601,http://data.ordnancesurvey.co.uk/id/4000000074578601,Hunston,,,,populatedPlace,Village,597625,268495,6000,250000,597077,267945,597735,268883,IP31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP31,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Hunston,_Suffolk",
osgb4000000074574405,http://data.ordnancesurvey.co.uk/id/4000000074574405,Stockhold Green,,,,populatedPlace,Hamlet,593006,264675,5000,25000,592747,264463,593247,264963,IP31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP31,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074328528,http://data.ordnancesurvey.co.uk/id/4000000074328528,Longfield Green,,,,populatedPlace,Village,589387,274300,2000,250000,589129,274001,589629,274501,IP31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP31,,,,St. Edmundsbury,http://data.ordnancesurvey.co.uk/id/7000000000015647,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074578476,http://data.ordnancesurvey.co.uk/id/4000000074578476,Elmswell,,,,populatedPlace,Village,598971,263866,14000,250000,598108,263075,599727,265243,IP30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP30,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Elmswell,_Suffolk",http://sws.geonames.org/2650068
osgb4000000074578598,http://data.ordnancesurvey.co.uk/id/4000000074578598,Norton Little Green,,,,populatedPlace,Village,597802,266496,6000,250000,597421,266202,598277,266702,IP31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP31,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,,
osgb4000000074578597,http://data.ordnancesurvey.co.uk/id/4000000074578597,Tostock,,,,populatedPlace,Village,595384,263741,8000,250000,595164,263182,595990,264458,IP30,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP30,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Tostock,http://sws.geonames.org/2635615
osgb4000000074578718,http://data.ordnancesurvey.co.uk/id/4000000074578718,Thurston,,,,populatedPlace,Village,591628,265326,15000,250000,591021,264489,593327,266181,IP31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP31,,,,Mid Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015674,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,"http://dbpedia.org/resource/Thurston,_Suffolk",http://sws.geonames.org/2635877
osgb4000000074579304,http://data.ordnancesurvey.co.uk/id/4000000074579304,Fornham St Genevieve,,,,populatedPlace,Other Settlement,584857,267822,15000,25000,584132,267564,584897,268260,IP28,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP28,,,,St. Edmundsbury,http://data.ordnancesurvey.co.uk/id/7000000000015647,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Fornham_St_Genevieve,http://sws.geonames.org/6620443
osgb4000000074579190,http://data.ordnancesurvey.co.uk/id/4000000074579190,Great Livermere,,,,populatedPlace,Village,588711,271364,6000,250000,588437,270927,588937,271799,IP31,http://data.ordnancesurvey.co.uk/id/postcodedistrict/IP31,,,,St. Edmundsbury,http://data.ordnancesurvey.co.uk/id/7000000000015647,http://data.ordnancesurvey.co.uk/ontology/admingeo/District,Suffolk,http://data.ordnancesurvey.co.uk/id/7000000000015934,http://data.ordnancesurvey.co.uk/ontology/admingeo/County,Eastern,http://data.ordnancesurvey.co.uk/id/7000000000041425,England,http://data.ordnancesurvey.co.uk/id/country/england,,http://dbpedia.org/resource/Great_Livermere,http://sws.geonames.org/2648065
