osgb4000000074336015,http://data.ordnancesurvey.co.uk/id/4000000074336015,Fingask,,,,populatedPlace,Hamlet,377608,827406,5000,25000,377208,827148,377708,827648,AB51,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB51,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2649426
osgb4000000074561567,http://data.ordnancesurvey.co.uk/id/4000000074561567,Gordonstown,,,,populatedPlace,Hamlet,371258,838424,5000,25000,370735,838238,372022,838780,AB51,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB51,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2648309
osgb4000000074560304,http://data.ordnancesurvey.co.uk/id/4000000074560304,Fyvie,,,,populatedPlace,Village,376391,837950,14000,250000,375847,837433,377984,838881,AB53,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB53,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2648962
osgb4000000074335582,http://data.ordnancesurvey.co.uk/id/4000000074335582,Drimmies,,,,populatedPlace,Hamlet,374077,823501,5000,25000,373893,823272,374393,823772,AB51,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB51,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074560303,http://data.ordnancesurvey.co.uk/id/4000000074560303,Backhill,,,,populatedPlace,Hamlet,379196,839914,5000,25000,378537,839514,379543,840113,AB53,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB53,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,http://dbpedia.org/resource/Backhill,
osgb4000000074561757,http://data.ordnancesurvey.co.uk/id/4000000074561757,Chapel of Garioch,,,,populatedPlace,Village,371633,824073,3000,250000,371342,823873,371842,824373,AB51,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB51,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,http://sws.geonames.org/2653363
osgb4000000074336771,http://data.ordnancesurvey.co.uk/id/4000000074336771,New Rayne,,,,populatedPlace,Hamlet,367540,829448,5000,25000,367285,829044,367982,829561,AB52,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB52,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074343770,http://data.ordnancesurvey.co.uk/id/4000000074343770,Insch,,,,populatedPlace,Village,362995,827967,14000,250000,361851,827144,364027,828818,AB52,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB52,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074561152,http://data.ordnancesurvey.co.uk/id/4000000074561152,Cairnhill,,,,populatedPlace,Hamlet,366446,832751,5000,25000,366395,832492,367120,832992,AB52,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB52,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
osgb4000000074810633,http://data.ordnancesurvey.co.uk/id/4000000074810633,Eastertown,,,,populatedPlace,Other Settlement,376723,830966,15000,25000,376469,830779,376969,831279,AB51,http://data.ordnancesurvey.co.uk/id/postcodedistrict/AB51,,,,,,,Aberdeenshire,http://data.ordnancesurvey.co.uk/id/7000000000030111,http://data.ordnancesurvey.co.uk/ontology/admingeo/UnitaryAuthority,Scotland,http://data.ordnancesurvey.co.uk/id/7000000000041429,Scotland,http://data.ordnancesurvey.co.uk/id/country/scotland,,,
